LAB_0005,VAR_0001,VAR_0002,VAR_0003,VAR_0004,VAR_0005,VAR_0006,VAR_0007,VAR_0008,VAR_0009,VAR_0010,VAR_0011,VAR_0012,VAR_0013,VAR_0014,VAR_0015,VAR_0016,VAR_0017,VAR_0018,VAR_0019,VAR_0020,VAR_0021
543882,1,1,0,0,0,7655,2625,32,24,3,3498,1.4921746,0.59110385,1363349.1,6979077.5,0.4584644,495.46066,0,169295.17,287895.6,5077825.5
545182,0,2,2,0,0,4544,2890,31,58,0,608,30.873657,0.3827879,1604619.9,1806886.9,0.84971136,455.06335,10,139150.33,1159967,8676874
545761,0,0,1,0,0,5154,2837,100,58,1,3729,19.966862,0.57545936,316628.94,308607.72,0.21059406,652.43256,9,19838.074,3064119.8,8439161
546004,0,1,0,0,0,3147,5198,98,32,7,1404,8.3393545,0.78966516,627698.44,6240966.5,0.93011886,1413.8798,3,124740.63,467460.75,4407481.5
546625,1,0,0,0,0,8832,8214,0,56,6,737,19.717503,0.4780588,1749798,7023146.5,0.35094866,37.15267,5,181275.03,2150815,8438998
546874,2,1,1,0,0,1714,7634,18,49,7,251,26.609613,0.69714653,2448563,3890462.2,0.6310337,1030.5575,5,173481.38,567174.2,12006530
547027,1,0,2,0,0,6736,4657,87,10,5,3972,12.091687,0.38870668,2425479.2,936647,0.9766941,1629.1304,9,151261.89,740730.1,6932832
547983,1,2,2,0,0,1335,3693,23,9,3,1132,6.631609,0.48455304,2139963.2,1793856.1,0.3995933,6.5939426,11,11456.812,2035023.5,11896639
548243,0,2,2,0,0,6148,4495,85,1,2,4485,6.0463896,0.46268812,810411.94,2350947.8,0.076766394,1007.2198,3,144153.2,2956639.8,7791451
551205,1,2,2,0,0,9786,9856,99,20,5,2230,12.451906,0.3411685,1136465.4,1098373.8,0.9475065,1608.5513,1,163157.98,3404737.2,12397785
551736,0,2,1,0,0,4186,5342,46,24,4,4330,4.1520786,0.32851267,1982262.1,2124568,0.44633088,388.26724,11,77351.445,948460.25,8825307
551862,1,2,1,0,0,2804,8740,66,28,3,3457,36.295704,0.12158503,1968549.2,7697057.5,0.16979513,1308.6033,8,125286.06,896836.5,6615641
555434,0,0,2,0,0,2229,5100,86,54,5,4631,14.3749,0.22444773,1788379,4555588.5,0.45474824,1139.2872,7,82278.375,79426.016,3646625.8
555550,0,2,0,0,0,5015,3971,69,9,2,3965,27.987812,0.1341015,107760.56,8908946,0.9963945,1306.4224,3,60663.81,969417.25,8502481
556627,1,1,2,0,0,2893,3556,9,14,6,3517,29.325912,0.3800452,1436613.8,2752492.8,0.6683857,862.9291,4,89586.01,3404031,5089675
559592,0,0,0,0,0,8899,370,55,47,1,1713,19.850758,0.48148888,2013926.6,4747620,0.66231537,1305.4188,3,84075.7,2109543.2,9836570
559951,1,1,1,0,0,3732,5348,54,51,4,3989,34.27464,0.8244387,2512203.5,3267013.5,0.54195166,603.8792,3,102457.33,841838.9,8857557
561660,0,1,0,0,0,328,2205,86,50,0,937,29.17527,0.77457887,2133838.2,9041513,0.23414826,428.8538,9,83263.28,130427.02,10602248
562309,0,2,0,0,0,9701,9971,43,10,7,1464,24.688566,0.2890595,32101.146,3608682.2,0.012811384,1344.7997,8,50471.156,364340.4,2333014.2
562447,2,0,1,0,0,2771,3287,53,11,1,4890,29.95701,0.6433178,1944847.1,8950673,0.85868627,1481.478,8,152165.23,2666581,12343198
562560,0,0,1,0,0,5309,6981,64,40,5,252,10.275873,0.49674374,795394.06,4042116.5,0.78134894,415.3391,6,90122.266,1497309.1,3399707.5
563330,1,2,0,0,0,4168,3805,51,21,1,1314,15.595296,0.33362067,1916156.6,6369573,0.9456955,601.34174,8,76530.33,2826902,2271299.8
565126,2,1,0,0,0,8539,5696,48,41,3,2162,30.21026,0.25790554,2261.8208,1134864.5,0.81666917,852.3059,10,158964.89,351880.44,10961075
565851,1,2,0,0,0,7544,1195,80,20,1,3573,25.276535,0.53189665,870037.3,5184396.5,0.095711775,1328.9305,3,91059.945,3009111.5,7657426
567133,0,1,0,0,0,6575,8070,70,25,5,406,25.04847,0.295494,2574637.5,6245657,0.98156005,159.04298,7,39114.848,3430407.2,9675176
567576,1,1,0,0,0,3275,2354,63,54,5,3433,29.97491,0.7138856,28211.992,5371901.5,0.7413712,1629.1791,8,123848.64,601599.7,6947846.5
567718,0,2,0,0,0,4650,7138,7,6,5,3870,24.547695,0.040633757,1342630.9,6361426.5,0.65104026,798.49225,1,174575.72,479745.4,4130190.2
568323,1,1,2,0,0,4774,6796,26,20,0,3449,36.808083,0.8123999,2196467.5,6342963,0.066446945,1679.4991,1,128313.4,3463395.5,5407552
568704,1,1,0,0,0,1642,8321,44,35,5,4629,6.026537,0.72194505,1948932.6,8949386,0.943179,1280.6006,11,55291.07,1182371.5,11774213
570864,1,1,0,0,0,4118,9870,2,53,3,3292,22.39291,0.8344941,2087502.8,3430975.5,0.5614205,1712.4053,11,21883.357,2741384.2,11382576
571190,0,0,2,0,0,4265,7587,26,10,3,4875,25.48444,0.7412072,1519152.2,8622850,0.7147116,1268.6455,5,43025.246,1137777,6206119.5
572064,2,0,0,0,0,5596,723,49,56,0,460,7.052746,0.8551621,526440.8,2166678,0.06675698,1242.209,7,110214.4,3045226.2,11228638
572193,1,2,2,0,0,6533,6865,12,53,0,3364,35.954456,0.46080905,1985797,6149192,0.8458394,231.23956,3,118729.19,1353522.5,741423.75
573922,2,0,2,0,0,735,6516,6,12,1,492,26.298038,0.53705597,1328874.6,7756389.5,0.059641615,364.8935,6,208045.03,503274.66,977652.1
575737,2,1,1,0,0,9875,7817,92,10,3,1397,4.016425,0.95500416,1221828,786086.06,0.93007267,419.7534,8,217657.22,3283665,9196652
577093,2,2,2,0,0,3386,2692,46,55,3,3776,20.566174,0.5465009,1261867.2,3138693.5,0.021330738,1678.1857,7,33846.094,1487030.8,9446962
577841,2,2,2,0,0,1063,8793,12,32,5,4926,9.586981,0.36550447,1166975.1,4364090.5,0.75904244,1105.1683,1,69017.13,3317991.5,11995817
578886,1,1,1,0,0,3802,7459,5,32,4,2884,9.7032385,0.6168754,2379270.5,851304.2,0.9039283,478.55835,8,148674.77,1483928.2,12541932
579029,0,0,2,0,0,343,964,34,24,2,1761,33.22206,0.31763875,692008.3,357214.4,0.32585403,1407.3271,6,127839.21,311882.72,2454205.8
580892,1,2,0,0,0,524,345,12,5,6,4593,7.914516,0.55662733,23246.94,1272639.5,0.8863057,399.80203,7,222797.55,1108172.8,9844980
580905,0,2,0,0,0,8489,8750,77,5,5,2796,9.248447,0.30303806,1672889.1,5171315.5,0.07957831,644.02185,1,109853.93,2645699,8162664
582156,1,1,1,0,0,8686,3670,2,14,2,1944,12.048403,0.01703053,1907718.9,4623307.5,0.67564815,285.41537,10,74621.42,1067692.8,4459206
582582,1,2,1,0,0,1838,5522,65,40,5,525,19.403633,0.025847789,198443.08,3651282.5,0.6181586,1049.1719,1,72132.445,429654.88,2107982.2
583310,1,2,1,0,0,6095,9698,4,22,5,1637,22.39799,0.23871113,2654388.5,1430528.9,0.4790337,1757.3784,7,219795.86,1722331.4,2694825.5
584344,2,1,2,0,0,9502,4122,57,34,4,2958,4.79642,0.5410299,60086.68,6784752,0.5476775,1125.6814,5,130028.89,603644.9,3305581.5
584994,2,1,2,0,0,7498,4123,58,52,4,1436,27.11639,0.4209893,1614886.4,8985506,0.86099416,1117.9491,0,202197.97,1001829.25,6804336
586331,1,2,1,0,0,1859,1558,101,8,5,2063,11.729894,0.41910243,1195103.9,2123636.2,0.38343287,1550.1631,7,59816.613,623768,1692108.4
586557,0,2,0,0,0,8919,5000,1,54,4,1637,15.651474,0.1078409,2466311.2,5309381.5,0.69809246,648.6196,11,109212.75,2837944.2,11958507
586915,1,2,0,0,0,3756,4205,66,9,6,4805,9.444452,0.92900443,2166400.8,5262940,0.016837584,1614.8762,10,156953.23,1443672.6,12041593
588130,1,2,1,0,0,7533,1681,61,20,4,981,9.836724,0.4214031,115719.12,4115242,0.12362327,1441.0266,2,66145.414,1780424,5107450.5
589867,0,1,2,0,0,8127,7563,20,48,7,938,30.903412,0.58141965,391004.56,1585962,0.7385334,873.42084,4,78539.75,330181.28,7274389.5
589910,0,1,2,0,0,905,2403,90,1,6,4429,36.897938,0.008527474,1700447.6,2900518.2,0.7389021,1644.702,5,138412.4,3136359.5,4733099
592095,0,2,2,0,0,1617,4895,59,26,3,3056,13.973686,0.8673403,1953808.5,7208844.5,0.5633697,477.08408,4,64183.418,3083701.5,6135912.5
595028,1,1,1,0,0,5528,9108,34,32,6,4076,7.937021,0.344608,857463.3,9053575,0.8088964,177.42404,9,215255.12,2526797.2,9526626
595371,0,2,1,0,0,3235,1938,60,14,7,3543,30.077919,0.4982091,1556110.2,5487492.5,0.97375476,1203.9785,1,36392.51,893667.6,9540372
595685,2,2,1,0,0,9114,5090,74,7,6,4498,8.513977,0.9513618,1651923.1,6319944.5,0.7450947,1169.6316,11,13588.603,2529907.8,5263336.5
602029,0,1,1,0,0,5579,2377,74,11,7,2384,3.9612746,0.19380683,455235.5,1057584.1,0.54489857,514.6644,0,175458.81,2077837.2,11480963
602453,0,0,1,0,0,1148,9185,51,7,6,1092,31.424818,0.7271351,931200.9,836369.9,0.5587895,824.96155,2,65545.78,40714.76,2544396.5
603180,2,1,0,0,0,7763,7700,96,26,4,3574,15.754126,0.74452263,1836329.4,6251707,1.0034562,1219.8975,2,29007.902,820926.4,7378215
603824,0,2,0,0,0,5718,1722,5,1,0,3254,27.659039,0.117580496,203170.16,1713937.1,0.8302157,108.114586,7,30926.047,1524685.8,2390536.8
603927,0,1,0,0,0,5922,6109,66,43,7,2887,22.174997,0.79807895,1879264.2,3223882.8,0.18807428,424.5098,11,23492.816,2439823.8,1188567.8
603956,0,0,2,0,0,8697,8191,97,48,1,3846,26.496866,0.74325377,1439875.5,2988505,0.9759308,326.38577,8,60054.93,1854234,603961.2
604225,0,2,2,0,0,6536,5193,10,5,5,826,36.02144,0.94781923,418291.47,5685878,0.8826305,1063.4897,10,40408.324,187765.58,5109832
605826,1,0,2,0,0,7101,1688,62,5,0,201,31.560524,0.65437275,602061.25,4994076,0.25445166,921.98596,6,136024.77,764490.6,794582.7
605831,0,2,0,0,0,3504,3496,61,11,6,1034,30.649317,0.8490126,1288212.6,3612444,0.37343934,330.14548,11,144680.11,1219756.8,4917777
606667,0,0,1,0,0,5929,5763,16,0,1,4477,22.951193,0.30273703,885632.4,2738267.5,0.66136587,1098.8408,10,97084.805,3113031.2,8011432
607058,0,1,0,0,0,977,7523,101,5,1,3743,19.631433,0.031527184,1196222.5,6529518,0.50272435,1371.2126,4,31470.715,791656.6,8465696
609039,1,0,0,0,0,6684,4215,63,2,7,2404,4.6983175,0.34429342,591524.6,3964334.5,0.9041555,325.81802,4,155252.4,2219410.8,8236446.5
609314,0,2,2,0,0,8714,8547,75,32,6,1420,31.582062,0.16929202,910890.7,168420.53,0.43654516,1592.8163,0,40654.43,1683407.5,11845629
610118,1,1,1,0,0,2184,4090,87,16,7,601,26.63934,0.45190755,91062.09,8242304,0.2552072,345.2681,4,180643.4,1613033.6,9625436
612042,1,2,0,0,0,9433,8887,35,30,4,202,34.009785,0.93911564,2260280,6393552,0.17916372,991.92285,11,59596.836,1579095.6,1903063.8
612850,0,0,1,0,0,5720,4432,83,28,3,3647,34.589596,0.08053175,2043141,1016707.7,0.5246108,32.054756,6,116518.64,497695.22,3932482.5
612968,0,1,0,0,0,6951,700,80,25,6,2231,28.996891,0.12319996,1096496.9,5423931,0.35378096,1373.2489,6,143527.47,867762.06,6670973.5
613757,1,0,1,0,0,9455,4543,29,19,0,1290,11.284784,0.16573615,2750987.5,5512505.5,0.025604965,1542.4324,9,127202.33,2943113.8,7752813.5
614344,1,2,2,0,0,5969,60,15,5,7,969,25.684875,0.88948905,1295283.6,363436.38,0.8771008,1069.6326,6,147624.3,2620023.2,1523639.1
614760,1,1,0,0,0,2209,2458,16,54,1,2316,12.368673,0.1181148,1810275.8,6255104.5,0.66798455,488.53906,1,171930.67,2369482.2,6884545
615183,1,1,1,0,0,7543,6992,19,20,4,2456,20.78582,0.5008996,2036779.9,7070764,0.046250682,595.01685,4,38862.273,585471.6,2548210
615339,2,1,2,0,0,2814,5233,1,23,4,795,14.906687,0.036524378,2277382.5,8280717,0.01955311,1617.381,5,111496.9,2525313.8,10297770
616663,2,2,0,0,0,5316,411,71,25,3,1995,32.33463,0.44078374,944907.3,6922811.5,0.17982867,1674.3844,11,137567.38,2482825.8,11355945
616968,0,2,2,0,0,2529,3562,94,7,7,1176,29.93473,0.36284745,964108,3450008.8,0.22523145,447.0189,8,30358.506,164680.83,6746020
617768,1,0,2,0,0,9736,4003,48,43,3,9,15.328423,0.527056,1219814.9,4345179,0.9975909,199.22162,4,220579.25,3158791.2,8547321
619170,2,1,2,0,0,6592,9763,43,11,0,1588,35.35848,0.6796645,559639.75,8414185,0.14855224,1540.0363,4,162819.25,634280.2,11817396
620702,0,2,0,0,0,7546,6658,82,31,1,2046,12.091074,0.2333297,1881127.2,6856016,0.5035774,1631.5448,11,128793.55,972375.06,13004608
620822,2,1,0,0,0,282,9501,64,50,0,4968,8.631121,0.73595697,1998985.2,4421778.5,0.09265822,1411.949,6,95599,1234182.4,5874836.5
620838,0,1,2,0,0,2836,5901,46,44,3,1340,34.714264,0.08163878,1857441.4,2486886,0.70752245,1301.1202,8,39264.402,894409.3,10587472
621196,1,2,2,0,0,105,7461,82,45,0,324,13.929537,0.8898991,245019.36,8802429,0.3689901,1106.9545,9,11202.604,3435921.5,6836058
621702,0,1,1,0,0,1156,6809,23,9,5,1105,31.55132,0.814268,2133227.8,2395093.8,0.8941794,388.35135,3,122645.6,2848561.8,2053882.2
622129,1,1,2,0,0,1440,4014,34,4,6,407,20.454264,0.22204983,2164025.5,3764860.2,0.2059365,1229.4565,7,179397.4,406162.03,8456991
624941,2,0,2,0,0,332,7121,47,58,2,4362,29.458212,0.28530034,1559377.2,5243211.5,0.8117137,1531.6074,4,45260.992,2965200.2,10505455
626369,0,0,2,0,0,6378,7480,1,39,3,1595,32.913345,0.8501731,1950623.2,3332453,0.885186,929.391,5,99583.516,139541.73,2556507.5
626443,0,2,1,0,0,9959,2492,99,51,6,4874,27.699919,0.34224206,1789451.5,4426051,0.43019617,1071.2268,2,110098.22,3255562,7046677.5
627644,0,2,2,0,0,3713,6239,93,11,6,4208,6.301766,0.9084265,1366011.8,4688092.5,0.52723444,1426.302,4,20505.207,18754.11,1195654
627878,2,1,2,0,0,5091,1108,18,51,2,1251,9.605627,0.7426238,725059.56,3216340.8,0.68076414,492.5144,4,110859.81,2723012,3564608.8
628579,1,2,1,0,0,855,6867,17,18,0,4069,6.852988,0.93825144,772684.56,6557715.5,0.2229997,376.28754,8,216212.47,2472761,6659048.5
628820,2,1,0,0,0,6179,5407,9,36,5,2759,8.730813,0.27963737,2498107.5,7652548.5,0.22865158,1653.9214,0,106738.33,1572634.2,6648842.5
629488,0,2,2,0,0,9060,8738,7,15,1,2135,33.063526,0.82951945,1528676.5,5751522,0.040096547,94.47094,10,207633.92,486243.38,837660
629689,0,1,1,0,0,5168,9509,93,16,3,788,22.396837,0.57406926,721685.8,5280646.5,0.91077423,1627.1802,0,157269.78,3483186,13045672
629988,2,0,2,0,0,9705,8773,21,48,4,3526,4.049798,0.1298681,2483273.5,8966243,0.38870183,1196.8191,6,170272.52,124998.25,5851566.5
630352,2,0,2,0,0,6692,3680,37,40,6,4840,35.171627,0.24490695,2123905.5,5577869,0.39192152,67.54339,9,219269.75,2879101,11077982
631302,2,0,2,0,0,1960,7940,84,48,0,2,33.4086,0.8364261,2126449.5,6447498,0.20012702,845.15924,3,62855.605,255239.1,7641387.5
632727,0,1,2,0,0,2982,7522,52,16,4,1187,16.115765,0.4083457,992276.94,2145973,0.005600557,514.4348,3,8912.808,2685559.8,1432016.4
636800,1,2,0,0,0,3626,9845,88,47,3,3306,14.561714,0.434069,2472140.2,57981.97,0.09473496,1466.2146,5,195811.48,1187578,4577134
637371,2,1,0,0,0,8251,1482,63,58,4,1090,27.362085,0.9015178,1857510.4,4487522.5,0.71774626,789.0027,8,204919.14,2540151.8,8396694
638617,1,2,2,0,0,150,5015,53,57,3,3605,12.445972,0.3116101,1003352.3,3657269.2,0.59467274,158.15656,0,76039.96,2680197,9898007
640273,0,0,0,0,0,7399,8231,20,28,0,3314,7.9406815,0.5402681,2609501.8,5621848.5,0.73488826,994.8951,4,207562.12,2937692.5,3513575
640421,1,0,2,0,0,3495,5174,38,38,4,1175,14.570055,0.72943264,449677.22,8688753,0.21962875,765.23785,6,210647.61,2215387.8,13057096
640672,0,2,1,0,0,7066,3866,19,6,2,4262,19.339842,0.22576277,1530904.2,301905.84,0.42175204,774.75684,0,171429.55,1675911,2618118.5
642840,0,2,1,0,0,5419,8165,61,24,7,3613,6.1586347,0.12523043,905204.44,2237698.5,0.8581197,1521.8882,7,120033.125,1260675.1,2930601.2
643276,0,0,2,0,0,7473,8468,47,48,6,2797,3.5562139,0.7327063,2047714.2,385935.84,0.72272336,676.9664,7,128025.82,1124156.1,3949897.2
644240,0,2,2,0,0,2735,2702,96,39,5,2003,25.819534,0.67332125,2252817.8,1529282.5,1.0294975,455.77985,1,39338.363,2218715.2,954263.6
644567,2,1,0,0,0,5088,1705,94,24,6,4979,31.697393,0.5086174,567877.56,729129.1,0.38313615,452.46826,1,149449.75,2197470,10850495
644646,2,2,1,0,0,1826,9347,28,9,7,3390,23.495197,0.11062,2644903.5,4170602.5,0.34115416,1571.2644,2,179207.73,1288335,5476006
644987,0,2,1,0,0,403,5448,64,47,7,943,2.101051,0.22440794,1314677.4,721248.56,0.323871,1542.1292,11,220203.03,1655151.8,5944034.5
645029,1,2,2,0,0,9536,6019,37,30,1,2349,1.3729236,0.3005053,1637334,2881951.8,0.3808487,505.71796,4,90148.984,1054585.9,4944228
646423,0,1,1,0,0,9327,7224,74,53,4,4316,25.828201,0.8113234,270643.56,2175067.2,0.8110346,738.3069,3,108830.85,29082.914,12647742
646737,1,0,2,0,0,5909,8436,14,2,3,1897,34.305187,0.707149,1352441.2,1606437.4,0.35898036,1193.5753,8,151531.75,3404990.2,11467157
647041,0,1,1,0,0,1126,3511,26,16,7,2462,23.083776,0.24706535,698734.06,6174874,0.8859301,1083.3586,4,88002.67,1098851,2604352.8
647248,1,1,1,0,0,4520,5098,58,41,2,4354,20.941366,0.212663,2203851.2,4962705,0.51472634,1295.5579,0,82541.85,3203007,9429785
648213,2,2,0,0,0,9897,2034,61,28,6,2921,7.126584,0.48796767,35130.996,8618202,0.53208,514.0594,2,58433.992,755586.4,10796841
648999,0,2,0,0,0,2960,9444,75,19,1,3056,33.745045,0.28737617,1790697.4,632421.75,0.97101367,1657.2539,7,134788.9,3558980.2,10149638
649235,0,0,2,0,0,6966,1481,76,37,2,4826,11.791523,0.5413237,2001374.5,6151165.5,0.40557128,464.15564,6,91870.37,850108.9,8374247.5
649951,2,1,2,0,0,8891,5793,2,36,2,1737,23.415173,0.5672103,1015509.9,4693653,0.2678697,708.95245,10,172851.56,737048.44,11061252
650075,0,1,2,0,0,1515,9210,24,21,2,2690,25.32991,0.81299746,247446.8,7357671.5,0.90297973,695.1973,7,30234.957,1656637.8,9339149
651742,0,0,2,0,0,707,3552,26,22,5,3205,17.183878,0.34631512,908253.9,8600293,0.60080886,1608.5592,0,9583.489,3267738,8928867
652465,1,2,1,0,0,10039,5699,36,1,6,925,13.006793,0.18314485,905812.8,2338371.2,0.1865381,1430.213,5,223890.58,965060.9,6642121.5
652551,2,0,2,0,0,7941,5995,8,37,1,4088,30.432352,0.9624634,933673.8,140472.78,0.7018205,1550.2166,2,198361.94,622662.44,1486655.5
652766,1,1,0,0,0,3064,617,11,52,2,4292,16.051792,0.18135229,95488.375,1495735,0.6757106,1131.1261,9,220383.75,786705.1,7443398.5
654005,2,1,1,0,0,7086,7900,90,32,6,4002,5.1486588,0.87376964,1126014.8,4710348,0.123494774,851.6943,3,73634.555,291321.5,5195342.5
655084,1,0,1,0,0,7190,744,56,10,2,3838,22.997541,0.118224785,1167283.2,8253034.5,0.99191874,1403.7465,1,120241.04,618831.4,2807489.5
655219,1,0,1,0,0,291,4793,85,20,3,2381,8.362741,0.16492252,346256.6,4680126.5,0.21966687,1119.2056,5,45807.027,2950728.5,9448143
656710,0,2,0,0,0,4503,3946,60,21,7,358,12.795795,0.6911224,2368968.8,4664524,0.39934686,349.61908,8,81586.19,2417495.5,9341454
658765,1,2,1,0,0,7770,6950,73,21,3,4586,1.7901337,0.9061096,1201773.4,2069116.6,0.91657925,1708.4644,4,112304.74,2291289,3279417.2
659724,2,0,0,0,0,9734,3068,8,37,0,4888,17.256124,0.78815067,2487106.2,5152105.5,0.7178051,148.30417,3,173758.83,3288337.8,6562962
661788,1,2,2,0,0,6198,6668,6,11,0,1928,14.992819,0.25196546,866830,3573923.5,0.11802492,1723.9438,2,197478.27,3301604.8,257084.98
662093,2,2,1,0,0,4065,1382,63,15,7,4459,31.713053,0.6006274,1577655.4,364812.16,0.046874557,84.294,1,61503.918,474137.7,7509218.5
662461,2,0,1,0,0,3243,2859,12,47,4,1704,4.2204275,0.16856286,1030418.7,6134325.5,0.732384,1019.0579,5,113877.41,2146215,4070351.8
662814,0,0,0,0,0,2769,4684,49,15,0,469,21.963554,0.29535303,1976461.6,3587072.5,0.6111004,69.92154,11,118899.38,2200087.8,8008482.5
664180,1,1,0,0,0,889,5695,33,27,5,2664,31.264345,0.5058754,1279082.5,3943964.5,0.54154074,340.89322,4,81317.33,2736826.2,8668608
665198,0,1,1,0,0,7608,5313,4,19,2,2909,12.201111,0.2780522,1233985,1037494.2,1.0020525,750.17065,10,42058.547,1303495.8,5538816.5
668586,0,0,2,0,0,8701,1704,61,8,7,3073,12.256405,0.5637576,2577947,7832317.5,0.6755325,1676.2347,5,11364.237,1316118.2,632193
669940,1,1,0,0,0,5475,1587,45,20,4,4471,7.7611194,0.32616496,1808975.1,3430351.5,0.7603225,493.87558,11,163808.92,3117066,6130377
673382,1,2,2,0,0,2947,8076,8,14,0,4412,8.252545,0.7029877,783919,1941358.6,0.4696815,745.95636,4,2269.5613,558588.6,11188805
673671,0,0,0,0,0,2871,4632,78,0,4,81,23.272234,0.111350626,1433579,522202.03,0.9264879,629.4927,6,42816.19,455900.4,10221275
675169,0,2,0,0,0,368,6659,88,49,4,4313,30.90916,0.70872986,2456554.2,4828108,0.93572724,216.77925,9,25296.424,2588526.5,6842241.5
675541,2,0,0,0,0,2854,2027,74,5,0,4051,20.347336,0.027905604,39539.516,5962260,0.72224796,583.5037,1,220360.66,2052092,2125413.5
677397,2,2,0,0,0,4904,3387,85,5,1,1461,24.770096,0.4360219,1490637,2630617.5,0.9031547,878.2792,7,128023.87,739873.44,10111535
678118,1,2,2,0,0,5808,404,19,39,7,4117,6.0304747,0.06767065,1645729.4,5862659.5,0.7109337,1429.5354,4,165838.47,2998542.5,11982794
678759,0,0,2,0,0,6390,4026,6,21,7,1547,33.204693,0.85380685,2704829.8,8090571.5,0.5846662,579.83167,6,180882.66,2958148.2,9657458
678927,2,0,2,0,0,5942,1195,45,11,6,4851,30.626059,0.7113545,2191274,888490.4,0.6190046,260.49283,9,21697.645,3536061,1636691
680181,2,1,1,0,0,8756,7715,32,42,1,3108,19.499186,0.42714286,133116.88,4296365,0.13758013,221.66075,3,81307.52,1424912.8,7405061
681368,2,1,0,0,0,5600,9722,42,54,0,4643,18.765612,0.80987644,1457189.4,78303.75,0.06610431,829.4866,10,178728.45,2730776.5,652932.75
681988,2,1,1,0,0,8519,5463,23,37,4,2631,32.68181,0.9255289,1206638,8466385,0.06823949,715.41455,2,41141.355,2600113.2,3902220.5
682579,0,0,1,0,0,3282,3978,99,44,6,4000,7.960249,0.1507948,1853026,1293724,0.7109775,610.084,8,75918.76,3438393,12359707
682822,1,0,0,0,0,8352,829,35,27,4,179,12.391195,0.68012017,1972343.1,7978196.5,0.6694752,1379.5984,8,180679.53,2355606.2,4896248
683288,0,1,2,0,0,4910,9961,23,4,3,2300,13.322781,0.69406027,1999105,3431055.2,0.82791543,1203.1399,3,26831.746,1044290.06,5066596
683522,0,1,1,0,0,9423,9713,12,18,7,2500,9.019302,0.44558385,413870.62,5055342.5,0.35871798,1567.5739,4,59698.543,1662771.6,5265444
683599,0,1,2,0,0,5873,8111,4,4,1,921,5.3489037,0.36416683,2559226.2,3798711.8,0.91256344,1334.5901,8,51067.57,572546.1,949055.7
683709,1,0,0,0,0,158,8769,8,14,4,1905,14.334355,0.5329692,507476.25,839415.7,0.9252916,13.652873,10,205975.86,743013,6257885
684767,1,2,1,0,0,3800,4721,16,28,1,3587,22.742506,0.29792574,1171475.4,4051893,0.37292185,45.603455,0,179828.5,812507.25,11735333
686044,1,1,0,0,0,9534,363,85,30,2,3415,15.76891,0.53818274,906903.7,2127761,0.000711297,1446.3966,7,174110.38,1554998.5,378380
687238,0,2,1,0,0,948,2879,81,14,3,663,18.825161,0.033545278,1134718.9,2855498,0.06671234,1762.6198,5,89037.766,971867.8,2767378
687747,0,2,1,0,0,8393,5930,11,41,3,1849,28.544155,0.97128564,1786486.5,3021259.2,0.33035254,184.98712,6,82675.52,2595192.8,10343385
691852,2,2,0,0,0,260,4816,54,25,0,695,4.3708696,0.92027485,1347116.4,1247967.2,0.826874,877.5631,9,224465.27,2912585,11778292
692186,0,0,0,0,0,2807,9602,2,30,5,1335,35.282356,0.8193026,103886.05,8116103.5,0.58536303,999.4196,8,63139.383,1887371,3090452.8
692410,1,1,2,0,0,2382,7317,28,31,4,3421,11.238026,0.0787577,740116.06,5392391.5,0.6983786,569.2736,9,159260.94,2047980.1,1205342.1
692744,1,0,2,0,0,9165,9279,40,48,5,1716,3.2275832,0.82575995,1648187.8,223174.8,0.12636513,1346.5796,6,100695.125,1500334.5,11541317
694409,1,0,0,0,0,8631,7804,54,4,5,4748,25.18627,0.22906822,2758375.5,3774020,0.3576911,1756.3776,7,110109.77,2694618.2,6128256.5
694677,1,2,1,0,0,9803,8302,74,29,7,2743,11.705561,0.5882614,1245663,4816662.5,0.3755429,1400.3884,1,84596.34,3400020.2,8959775
695911,2,1,1,0,0,1043,7713,25,39,6,774,22.730154,0.69497675,702814,250870.08,0.26216984,1701.3575,3,203452.39,3548764.5,3550344.5
696801,1,1,2,0,0,5829,9897,67,4,5,2928,14.858854,0.5229867,596929.94,8105456,0.8523139,1236.392,11,165199.33,1529863,9224172
698038,0,2,2,0,0,5844,9945,93,11,3,2849,13.256933,0.5147031,1735535.1,985276.5,0.9740786,143.41225,3,5414.9067,3086188,1622307.5
702609,1,2,1,0,0,3638,4242,44,48,1,1313,35.79052,0.6495891,501940.7,3574733,0.66367376,340.73615,5,17058.02,992898,3593051
703226,0,2,0,0,0,8960,1876,31,48,3,4018,4.7282686,0.20920251,352064.2,3424780.5,0.5166079,862.1579,0,63343.027,162448.17,2959136.2
703803,0,0,1,0,0,3642,3688,54,17,2,4780,34.855366,0.5480264,1542681.4,1473448.9,0.4126109,58.039463,11,107811.38,2339145,10334895
704015,0,0,2,0,0,7103,7241,10,43,4,2114,14.925463,0.6756609,1188129.8,2984118.2,0.47159037,749.30096,5,114507.98,1590210.2,6919043.5
704215,1,0,2,0,0,1549,9547,15,11,3,3531,35.296875,0.91171974,1928582,2673499.5,0.89038074,560.33215,0,195885.34,2010257.1,9255800
704440,2,1,1,0,0,6429,8094,73,57,6,2375,18.981077,0.8702959,553746.6,541218.06,0.43462506,98.36197,8,94559.55,2114572.8,2389892.5
705049,0,0,1,0,0,5573,8836,55,51,1,1813,24.313932,0.42467678,2712850,795625.3,0.13144845,1754.4774,7,179678.69,2039126,5155869.5
